u_node_id,v_node_id,tau_idx,tau,frac,n_samples_used
29,26,59,0.59,0.4963327646255493,7
29,26,60,0.6,0.5078088641166687,7
29,26,61,0.61,0.5192850232124329,7
29,26,62,0.62,0.530761182308197,7
29,26,63,0.63,0.5422373414039612,7
29,26,64,0.64,0.5537135004997253,7
29,26,65,0.65,0.5651896595954895,7
29,26,66,0.66,0.5766658186912537,7
29,26,67,0.67,0.5884734392166138,7
29,26,68,0.68,0.600943922996521,7
29,26,69,0.69,0.6134144067764282,7
29,26,70,0.7,0.6258849501609802,7
29,26,71,0.71,0.6383554339408875,7
29,26,72,0.72,0.6508259177207947,7
29,26,73,0.73,0.6632964015007019,7
29,26,74,0.74,0.6757669448852539,7
29,26,75,0.75,0.6882374286651611,7
29,26,76,0.76,0.7007079124450684,7
29,26,77,0.77,0.7131784558296204,7
29,26,78,0.78,0.7256489396095276,7
29,26,79,0.79,0.7381194233894348,7
29,26,80,0.8,0.7505899667739868,7
29,26,81,0.81,0.763060450553894,7
29,26,82,0.82,0.7755309343338013,7
29,26,83,0.83,0.7880014777183533,7
29,26,84,0.84,0.8004719614982605,7
29,26,85,0.85,0.8129424452781677,7
29,26,86,0.86,0.8254129886627197,7
29,26,87,0.87,0.837883472442627,7
29,26,88,0.88,0.8503539562225342,7
29,26,89,0.89,0.8628244996070862,7
29,26,90,0.9,0.8752949833869934,7
29,26,91,0.91,0.8877654671669006,7
29,26,92,0.92,0.9002359509468079,7
29,26,93,0.93,0.9127064943313599,7
29,26,94,0.94,0.9251769781112671,7
29,26,95,0.95,0.9376474618911743,7
29,26,96,0.96,0.9501180052757263,7
29,26,97,0.97,0.9625884890556335,7
29,26,98,0.98,0.9750589728355408,7
29,26,99,0.99,0.9875295162200928,7
29,26,100,1.0,1.0,7
29,27,0,0.0,0.0,0
29,27,1,0.01,0.009999990463256836,0
29,27,2,0.02,0.019999980926513672,0
29,27,3,0.03,0.029999971389770508,0
29,27,4,0.04,0.04000002145767212,0
29,27,5,0.05,0.050000011920928955,0
29,27,6,0.06,0.06000000238418579,0
29,27,7,0.07,0.06999999284744263,0
29,27,8,0.08,0.07999998331069946,0
29,27,9,0.09,0.09000003337860107,0
29,27,10,0.1,0.10000002384185791,0
29,27,11,0.11,0.11013525724411011,0
29,27,12,0.12,0.12093144655227661,0
29,27,13,0.13,0.13165098428726196,0
29,27,14,0.14,0.14252382516860962,0
29,27,15,0.15,0.15332001447677612,0
29,27,16,0.16,0.16411614418029785,0
29,27,17,0.17,0.17491233348846436,0
29,27,18,0.18,0.18570852279663086,0
29,27,19,0.19,0.19650471210479736,0
29,27,20,0.2,0.20730090141296387,0
29,27,21,0.21,0.21805238723754883,0
29,27,22,0.22,0.22855055332183838,0
29,27,23,0.23,0.23917537927627563,0
29,27,24,0.24,0.2498711347579956,0
29,27,25,0.25,0.26042503118515015,0
29,27,26,0.26,0.2708624601364136,0
29,27,27,0.27,0.2813047170639038,0
29,27,28,0.28,0.2914784550666809,0
29,27,29,0.29,0.301652193069458,0
29,27,30,0.3,0.31182587146759033,0
29,27,31,0.31,0.3224634528160095,0
29,27,32,0.32,0.3332536816596985,0
29,27,33,0.33,0.3440439701080322,0
29,27,34,0.34,0.3548341989517212,0
29,27,35,0.35,0.3648252487182617,0
29,27,36,0.36,0.37380409240722656,0
29,27,37,0.37,0.38418757915496826,0
29,27,38,0.38,0.3979952335357666,0
29,27,39,0.39,0.4049544930458069,0
29,27,40,0.4,0.4153379201889038,0
29,27,41,0.41,0.42572134733200073,0
29,27,42,0.42,0.43610483407974243,0
29,27,43,0.43,0.44648826122283936,0
29,27,44,0.44,0.4568716883659363,0
29,27,45,0.45,0.467255175113678,0
29,27,46,0.46,0.48200440406799316,0
29,27,47,0.47,0.49120086431503296,0
29,27,48,0.48,0.5029128193855286,0
29,27,49,0.49,0.5149659514427185,0
29,27,50,0.5,0.5287736058235168,0
29,27,51,0.51,0.5358914732933044,0
29,27,52,0.52,0.5462180376052856,0
29,27,53,0.53,0.5565446615219116,0
29,27,54,0.54,0.5668712258338928,0
29,27,55,0.55,0.5753247737884521,0
29,27,56,0.56,0.5857703685760498,0
29,27,57,0.57,0.5969336628913879,0
29,27,58,0.58,0.6080970168113708,0
29,27,59,0.59,0.6185041069984436,0
29,27,60,0.6,0.6288306713104248,0
29,27,61,0.61,0.6397613286972046,0
29,27,62,0.62,0.6513524055480957,0
29,27,63,0.63,0.6618167161941528,0
29,27,64,0.64,0.672553300857544,0
29,27,65,0.65,0.683483898639679,0
29,27,66,0.66,0.6944145560264587,0
29,27,67,0.67,0.7053452134132385,0
29,27,68,0.68,0.7162758111953735,0
29,27,69,0.69,0.7272064685821533,0
29,27,70,0.7,0.7381371259689331,0
29,27,71,0.71,0.7482963800430298,0
29,27,72,0.72,0.7584556341171265,0
29,27,73,0.73,0.7686148881912231,0
29,27,74,0.74,0.7795462608337402,0
29,27,75,0.75,0.789951503276825,0
29,27,76,0.76,0.7990926504135132,0
29,27,77,0.77,0.8092519044876099,0
29,27,78,0.78,0.8194111585617065,0
29,27,79,0.79,0.8295704126358032,0
29,27,80,0.8,0.8339312076568604,0
29,27,81,0.81,0.8403631448745728,0
29,27,82,0.82,0.8487650752067566,0
29,27,83,0.83,0.8584058284759521,0
29,27,84,0.84,0.865568995475769,0
29,27,85,0.85,0.8762578368186951,0
29,27,86,0.86,0.8868022561073303,0
29,27,87,0.87,0.8981993794441223,0
29,27,88,0.88,0.9091701507568359,0
29,27,89,0.89,0.9201409220695496,0
29,27,90,0.9,0.9303699135780334,0
29,27,91,0.91,0.9374261498451233,0
29,27,92,0.92,0.9443787932395935,0
29,27,93,0.93,0.9512589573860168,0
29,27,94,0.94,0.958221971988678,0
29,27,95,0.95,0.9651849865913391,0
29,27,96,0.96,0.9721479415893555,0
29,27,97,0.97,0.9791109561920166,0
29,27,98,0.98,0.9860739707946777,0
29,27,99,0.99,0.9930369853973389,0
29,27,100,1.0,1.0,0
29,28,0,0.0,0.0,6
29,28,1,0.01,0.012635946273803711,6
29,28,2,0.02,0.025271832942962646,6
29,28,3,0.03,0.03790771961212158,6
29,28,4,0.04,0.05054366588592529,6
29,28,5,0.05,0.063179612159729,6
29,28,6,0.06,0.07581549882888794,6
29,28,7,0.07,0.08845138549804688,6
29,28,8,0.08,0.10108733177185059,6
29,28,9,0.09,0.1137232780456543,6
29,28,10,0.1,0.126359224319458,6
29,28,11,0.11,0.13899505138397217,6
29,28,12,0.12,0.15163099765777588,6
29,28,13,0.13,0.1642669439315796,6
29,28,14,0.14,0.17690283060073853,6
29,28,15,0.15,0.18953871726989746,6
29,28,16,0.16,0.20217466354370117,6
29,28,17,0.17,0.21481060981750488,6
29,28,18,0.18,0.2274465560913086,6
29,28,19,0.19,0.24008238315582275,6
29,28,20,0.2,0.25271832942962646,6
29,28,21,0.21,0.2653542757034302,6
29,28,22,0.22,0.2779902219772339,6
29,28,23,0.23,0.2906261086463928,6
29,28,24,0.24,0.30326199531555176,6
29,28,25,0.25,0.31589794158935547,6
29,28,26,0.26,0.3285338282585144,6
29,28,27,0.27,0.34116971492767334,6
29,28,28,0.28,0.35380566120147705,6
29,28,29,0.29,0.36644160747528076,6
29,28,30,0.3,0.3790775537490845,6
29,28,31,0.31,0.3917134404182434,6
29,28,32,0.32,0.40434932708740234,6
29,28,33,0.33,0.41698527336120605,6
29,28,34,0.34,0.429621160030365,6
29,28,35,0.35,0.4422571063041687,6
29,28,36,0.36,0.45489299297332764,6
29,28,37,0.37,0.46752893924713135,6
29,28,38,0.38,0.48016488552093506,6
29,28,39,0.39,0.492800772190094,6
29,28,40,0.4,0.5013474822044373,6
29,28,41,0.41,0.5098345279693604,6
29,28,42,0.42,0.5183215737342834,6
29,28,43,0.43,0.5268086194992065,6
29,28,44,0.44,0.5352956056594849,6
29,28,45,0.45,0.543782651424408,6
29,28,46,0.46,0.552269697189331,6
29,28,47,0.47,0.5607567429542542,6
29,28,48,0.48,0.5692437887191772,6
29,28,49,0.49,0.5777307748794556,6
29,28,50,0.5,0.5862178206443787,6
29,28,51,0.51,0.5943671464920044,6
29,28,52,0.52,0.6025165319442749,6
29,28,53,0.53,0.6106658577919006,6
29,28,54,0.54,0.6188151836395264,6
29,28,55,0.55,0.6269645690917969,6
29,28,56,0.56,0.6351138949394226,6
29,28,57,0.57,0.6432632207870483,6
29,28,58,0.58,0.6514126062393188,6
29,28,59,0.59,0.6595619320869446,6
29,28,60,0.6,0.6677112579345703,6
29,28,61,0.61,0.6758606433868408,6
29,28,62,0.62,0.6840100288391113,6
29,28,63,0.63,0.6921592950820923,6
29,28,64,0.64,0.7003086805343628,6
29,28,65,0.65,0.7084580659866333,6
29,28,66,0.66,0.716607391834259,6
29,28,67,0.67,0.7247567176818848,6
29,28,68,0.68,0.7329061031341553,6
29,28,69,0.69,0.741055428981781,6
29,28,70,0.7,0.7492047548294067,6
29,28,71,0.71,0.7573541402816772,6
29,28,72,0.72,0.765503466129303,6
29,28,73,0.73,0.7736527919769287,6
29,28,74,0.74,0.7818021774291992,6
29,28,75,0.75,0.789951503276825,6
29,28,76,0.76,0.7983534336090088,6
29,28,77,0.77,0.8067554235458374,6
29,28,78,0.78,0.8151572942733765,6
29,28,79,0.79,0.8235592842102051,6
29,28,80,0.8,0.8319612145423889,6
29,28,81,0.81,0.8403631448745728,6
29,28,82,0.82,0.8487650752067566,6
29,28,83,0.83,0.8571670055389404,6
29,28,84,0.84,0.865568995475769,6
29,28,85,0.85,0.8739708662033081,6
29,28,86,0.86,0.8823728561401367,6
29,28,87,0.87,0.8907747864723206,6
29,28,88,0.88,0.8991767168045044,6
29,28,89,0.89,0.9075786471366882,6
29,28,90,0.9,0.9159805774688721,6
29,28,91,0.91,0.9243825674057007,6
29,28,92,0.92,0.9327844977378845,6
29,28,93,0.93,0.9411864280700684,6
29,28,94,0.94,0.9495883584022522,6
29,28,95,0.95,0.957990288734436,6
29,28,96,0.96,0.9663922190666199,6
29,28,97,0.97,0.9747942090034485,6
29,28,98,0.98,0.9831961393356323,6
29,28,99,0.99,0.9915980696678162,6
29,28,100,1.0,1.0,6
30,24,0,0.0,0.0,0
30,24,1,0.01,0.009999990463256836,0
30,24,2,0.02,0.019999980926513672,0
30,24,3,0.03,0.029999971389770508,0
30,24,4,0.04,0.04000002145767212,0
30,24,5,0.05,0.050000011920928955,0
30,24,6,0.06,0.06000000238418579,0
30,24,7,0.07,0.06999999284744263,0
30,24,8,0.08,0.07999998331069946,0
30,24,9,0.09,0.09000003337860107,0
30,24,10,0.1,0.10000002384185791,0
30,24,11,0.11,0.11013525724411011,0
30,24,12,0.12,0.12093144655227661,0
30,24,13,0.13,0.13165098428726196,0
30,24,14,0.14,0.14252382516860962,0
30,24,15,0.15,0.15332001447677612,0
30,24,16,0.16,0.16411614418029785,0
30,24,17,0.17,0.17491233348846436,0
30,24,18,0.18,0.18570852279663086,0
30,24,19,0.19,0.19650471210479736,0
30,24,20,0.2,0.20730090141296387,0
30,24,21,0.21,0.21805238723754883,0
30,24,22,0.22,0.22855055332183838,0
30,24,23,0.23,0.23917537927627563,0
30,24,24,0.24,0.2498711347579956,0
30,24,25,0.25,0.26042503118515015,0
30,24,26,0.26,0.2708624601364136,0
30,24,27,0.27,0.2813047170639038,0
30,24,28,0.28,0.2914784550666809,0
30,24,29,0.29,0.301652193069458,0
30,24,30,0.3,0.31182587146759033,0
30,24,31,0.31,0.3224634528160095,0
30,24,32,0.32,0.3332536816596985,0
30,24,33,0.33,0.3440439701080322,0
30,24,34,0.34,0.3548341989517212,0
30,24,35,0.35,0.3648252487182617,0
30,24,36,0.36,0.37380409240722656,0
30,24,37,0.37,0.38418757915496826,0
30,24,38,0.38,0.3979952335357666,0
30,24,39,0.39,0.4049544930458069,0
30,24,40,0.4,0.4153379201889038,0
30,24,41,0.41,0.42572134733200073,0
30,24,42,0.42,0.43610483407974243,0
30,24,43,0.43,0.44648826122283936,0
30,24,44,0.44,0.4568716883659363,0
30,24,45,0.45,0.467255175113678,0
30,24,46,0.46,0.48200440406799316,0
30,24,47,0.47,0.49120086431503296,0
30,24,48,0.48,0.5029128193855286,0
30,24,49,0.49,0.5149659514427185,0
30,24,50,0.5,0.5287736058235168,0
30,24,51,0.51,0.5358914732933044,0
30,24,52,0.52,0.5462180376052856,0
30,24,53,0.53,0.5565446615219116,0
30,24,54,0.54,0.5668712258338928,0
30,24,55,0.55,0.5753247737884521,0
30,24,56,0.56,0.5857703685760498,0
30,24,57,0.57,0.5969336628913879,0
30,24,58,0.58,0.6080970168113708,0
30,24,59,0.59,0.6185041069984436,0
30,24,60,0.6,0.6288306713104248,0
30,24,61,0.61,0.6397613286972046,0
30,24,62,0.62,0.6513524055480957,0
30,24,63,0.63,0.6618167161941528,0
30,24,64,0.64,0.672553300857544,0
30,24,65,0.65,0.683483898639679,0
30,24,66,0.66,0.6944145560264587,0
30,24,67,0.67,0.7053452134132385,0
30,24,68,0.68,0.7162758111953735,0
30,24,69,0.69,0.7272064685821533,0
30,24,70,0.7,0.7381371259689331,0
30,24,71,0.71,0.7482963800430298,0
30,24,72,0.72,0.7584556341171265,0
30,24,73,0.73,0.7686148881912231,0
30,24,74,0.74,0.7795462608337402,0
30,24,75,0.75,0.789951503276825,0
30,24,76,0.76,0.7990926504135132,0
30,24,77,0.77,0.8092519044876099,0
30,24,78,0.78,0.8194111585617065,0
30,24,79,0.79,0.8295704126358032,0
30,24,80,0.8,0.8339312076568604,0
30,24,81,0.81,0.8403631448745728,0
30,24,82,0.82,0.8487650752067566,0
30,24,83,0.83,0.8584058284759521,0
30,24,84,0.84,0.865568995475769,0
30,24,85,0.85,0.8762578368186951,0
30,24,86,0.86,0.8868022561073303,0
30,24,87,0.87,0.8981993794441223,0
30,24,88,0.88,0.9091701507568359,0
30,24,89,0.89,0.9201409220695496,0
30,24,90,0.9,0.9303699135780334,0
30,24,91,0.91,0.9374261498451233,0
30,24,92,0.92,0.9443787932395935,0
30,24,93,0.93,0.9512589573860168,0
30,24,94,0.94,0.958221971988678,0
30,24,95,0.95,0.9651849865913391,0
30,24,96,0.96,0.9721479415893555,0
30,24,97,0.97,0.9791109561920166,0
30,24,98,0.98,0.9860739707946777,0
30,24,99,0.99,0.9930369853973389,0
30,24,100,1.0,1.0,0
30,31,0,0.0,0.0,1
30,31,1,0.01,0.006480637472122908,1
30,31,2,0.02,0.012961274944245815,1
30,31,3,0.03,0.019441911950707436,1
30,31,4,0.04,0.02592254988849163,1
30,31,5,0.05,0.032403185963630676,1
30,31,6,0.06,0.03888382390141487,1
30,31,7,0.07,0.045364461839199066,1
30,31,8,0.08,0.05184509977698326,1
30,31,9,0.09,0.058325737714767456,1
30,31,10,0.1,0.06888831406831741,1
30,31,11,0.11,0.07985908538103104,1
30,31,12,0.12,0.09082985669374466,1
30,31,13,0.13,0.10180062800645828,1
30,31,14,0.14,0.1127713993191719,1
30,31,15,0.15,0.12374217063188553,1
30,31,16,0.16,0.13471294939517975,1
30,31,17,0.17,0.14568372070789337,1
30,31,18,0.18,0.156654492020607,1
30,31,19,0.19,0.16892780363559723,1
30,31,20,0.2,0.18149058520793915,1
30,31,21,0.21,0.19405336678028107,1
30,31,22,0.22,0.20661614835262299,1
30,31,23,0.23,0.2191789299249649,1
30,31,24,0.24,0.23174171149730682,1
30,31,25,0.25,0.24430447816848755,1
30,31,26,0.26,0.25686725974082947,1
30,31,27,0.27,0.2694300413131714,1
30,31,28,0.28,0.2813950479030609,1
30,31,29,0.29,0.2931358814239502,1
30,31,30,0.3,0.3048767149448395,1
30,31,31,0.31,0.31661754846572876,1
30,31,32,0.32,0.32835838198661804,1
30,31,33,0.33,0.3400992155075073,1
30,31,34,0.34,0.3518400490283966,1
30,31,35,0.35,0.3635808825492859,1
30,31,36,0.36,0.37532174587249756,1
30,31,37,0.37,0.3877887427806854,1
30,31,38,0.38,0.40067070722579956,1
30,31,39,0.39,0.4135526716709137,1
30,31,40,0.4,0.42643463611602783,1
30,31,41,0.41,0.43931660056114197,1
30,31,42,0.42,0.4521985650062561,1
30,31,43,0.43,0.46508052945137024,1
30,31,44,0.44,0.4779624938964844,1
30,31,45,0.45,0.4908444583415985,1
30,31,46,0.46,0.5024158954620361,1
30,31,47,0.47,0.5128951668739319,1
30,31,48,0.48,0.5233744978904724,1
30,31,49,0.49,0.5338537693023682,1
30,31,50,0.5,0.5443331003189087,1
30,31,51,0.51,0.5548123717308044,1
30,31,52,0.52,0.5652916431427002,1
30,31,53,0.53,0.5757709741592407,1
30,31,54,0.54,0.5862502455711365,1
30,31,55,0.55,0.5978747010231018,1
30,31,56,0.56,0.6108732223510742,1
30,31,57,0.57,0.6238718032836914,1
30,31,58,0.58,0.6368703842163086,1
30,31,59,0.59,0.649868905544281,1
30,31,60,0.6,0.6628674864768982,1
30,31,61,0.61,0.6758660078048706,1
30,31,62,0.62,0.6888645887374878,1
30,31,63,0.63,0.701863169670105,1
30,31,64,0.64,0.7139827609062195,1
30,31,65,0.65,0.7245643138885498,1
30,31,66,0.66,0.7351458072662354,1
30,31,67,0.67,0.7457273006439209,1
30,31,68,0.68,0.7563087940216064,1
30,31,69,0.69,0.766890287399292,1
30,31,70,0.7,0.7774717807769775,1
30,31,71,0.71,0.7880532741546631,1
30,31,72,0.72,0.7986348271369934,1
30,31,73,0.73,0.8077292442321777,1
30,31,74,0.74,0.8128582835197449,1
30,31,75,0.75,0.8179872632026672,1
30,31,76,0.76,0.8231162428855896,1
30,31,77,0.77,0.8282452821731567,1
30,31,78,0.78,0.8333742618560791,1
30,31,79,0.79,0.8385032415390015,1
30,31,80,0.8,0.8436322808265686,1
30,31,81,0.81,0.848761260509491,1
30,31,82,0.82,0.8539195656776428,1
30,31,83,0.83,0.8592094779014587,1
30,31,84,0.84,0.8644994497299194,1
30,31,85,0.85,0.8697894215583801,1
30,31,86,0.86,0.875079333782196,1
30,31,87,0.87,0.8803693056106567,1
30,31,88,0.88,0.8856592774391174,1
30,31,89,0.89,0.8909491896629333,1
30,31,90,0.9,0.896239161491394,1
30,31,91,0.91,0.9020377397537231,1
30,31,92,0.92,0.9129224419593811,1
30,31,93,0.93,0.9238071441650391,1
30,31,94,0.94,0.9346917867660522,1
30,31,95,0.95,0.9455764889717102,1
30,31,96,0.96,0.9564611911773682,1
30,31,97,0.97,0.9673458933830261,1
30,31,98,0.98,0.9782305955886841,1
30,31,99,0.99,0.989115297794342,1
30,31,100,1.0,1.0,1
30,32,0,0.0,0.0,0
30,32,1,0.01,0.006963007152080536,0
30,32,2,0.02,0.013926014304161072,0
30,32,3,0.03,0.020889021456241608,0
30,32,4,0.04,0.027852028608322144,0
30,32,5,0.05,0.03481503576040268,0
30,32,6,0.06,0.041778042912483215,0
30,32,7,0.07,0.04874105006456375,0
30,32,8,0.08,0.055621180683374405,0
30,32,9,0.09,0.06257382780313492,0
30,32,10,0.1,0.06963007152080536,0
30,32,11,0.11,0.07985908538103104,0
30,32,12,0.12,0.09082985669374466,0
30,32,13,0.13,0.10180062800645828,0
30,32,14,0.14,0.11319775879383087,0
30,32,15,0.15,0.12374217063188553,0
30,32,16,0.16,0.13443103432655334,0
30,32,17,0.17,0.14159420132637024,0
30,32,18,0.18,0.1512349247932434,0
30,32,19,0.19,0.15963685512542725,0
30,32,20,0.2,0.16606879234313965,0
30,32,21,0.21,0.17042961716651917,0
30,32,22,0.22,0.18058887124061584,0
30,32,23,0.23,0.19074812531471252,0
30,32,24,0.24,0.2009073793888092,0
30,32,25,0.25,0.21004849672317505,0
30,32,26,0.26,0.22045373916625977,0
30,32,27,0.27,0.23138511180877686,0
30,32,28,0.28,0.24154436588287354,0
30,32,29,0.29,0.2517036199569702,0
30,32,30,0.3,0.2618628740310669,0
30,32,31,0.31,0.2727935314178467,0
30,32,32,0.32,0.2837241590023041,0
30,32,33,0.33,0.2946547865867615,0
30,32,34,0.34,0.30558544397354126,0
30,32,35,0.35,0.31651610136032104,0
30,32,36,0.36,0.32744672894477844,0
30,32,37,0.37,0.3381832540035248,0
30,32,38,0.38,0.3486475944519043,0
30,32,39,0.39,0.3602386713027954,0
30,32,40,0.4,0.3711693286895752,0
30,32,41,0.41,0.3814958930015564,0
30,32,42,0.42,0.39190298318862915,0
30,32,43,0.43,0.40306633710861206,0
30,32,44,0.44,0.4142296612262726,0
30,32,45,0.45,0.42467522621154785,0
30,32,46,0.46,0.4331287741661072,0
30,32,47,0.47,0.44345536828041077,0
30,32,48,0.48,0.45378196239471436,0
30,32,49,0.49,0.46410852670669556,0
30,32,50,0.5,0.47122639417648315,0
30,32,51,0.51,0.4850340485572815,0
30,32,52,0.52,0.49708718061447144,0
30,32,53,0.53,0.508799135684967,0
30,32,54,0.54,0.5179955959320068,0
30,32,55,0.55,0.532744824886322,0
30,32,56,0.56,0.5431283116340637,0
30,32,57,0.57,0.5535117387771606,0
30,32,58,0.58,0.5638951659202576,0
30,32,59,0.59,0.5742786526679993,0
30,32,60,0.6,0.5846620798110962,0
30,32,61,0.61,0.5950455069541931,0
30,32,62,0.62,0.6020047664642334,0
30,32,63,0.63,0.6158124208450317,0
30,32,64,0.64,0.6261959075927734,0
30,32,65,0.65,0.6351747512817383,0
30,32,66,0.66,0.6451658010482788,0
30,32,67,0.67,0.6559560298919678,0
30,32,68,0.68,0.6667463183403015,0
30,32,69,0.69,0.6775365471839905,0
30,32,70,0.7,0.6881741285324097,0
30,32,71,0.71,0.698347806930542,0
30,32,72,0.72,0.7085215449333191,0
30,32,73,0.73,0.7186952829360962,0
30,32,74,0.74,0.7291375398635864,0
30,32,75,0.75,0.7395749688148499,0
30,32,76,0.76,0.7501288652420044,0
30,32,77,0.77,0.7608246207237244,0
30,32,78,0.78,0.7714494466781616,0
30,32,79,0.79,0.7819476127624512,0
30,32,80,0.8,0.7926990985870361,0
30,32,81,0.81,0.8034952878952026,0
30,32,82,0.82,0.8142914772033691,0
30,32,83,0.83,0.8250876665115356,0
30,32,84,0.84,0.8358838558197021,0
30,32,85,0.85,0.8466799855232239,0
30,32,86,0.86,0.8574761748313904,0
30,32,87,0.87,0.868349015712738,0
30,32,88,0.88,0.8790685534477234,0
30,32,89,0.89,0.8898647427558899,0
30,32,90,0.9,0.8999999761581421,0
30,32,91,0.91,0.9099999666213989,0
30,32,92,0.92,0.9200000166893005,0
30,32,93,0.93,0.9300000071525574,0
30,32,94,0.94,0.9399999976158142,0
30,32,95,0.95,0.949999988079071,0
30,32,96,0.96,0.9599999785423279,0
30,32,97,0.97,0.9700000286102295,0
30,32,98,0.98,0.9800000190734863,0
30,32,99,0.99,0.9900000095367432,0
30,32,100,1.0,1.0,0
31,27,0,0.0,0.0,2
31,27,1,0.01,0.008257865905761719,2
31,27,2,0.02,0.016515731811523438,2
31,27,3,0.03,0.024773597717285156,2
31,27,4,0.04,0.033031463623046875,2
31,27,5,0.05,0.041289329528808594,2
31,27,6,0.06,0.04954719543457031,2
31,27,7,0.07,0.05780506134033203,2
31,27,8,0.08,0.06606292724609375,2
31,27,9,0.09,0.07432079315185547,2
31,27,10,0.1,0.08257865905761719,2
31,27,11,0.11,0.0908365249633789,2
31,27,12,0.12,0.09909439086914062,2
31,27,13,0.13,0.10735225677490234,2
31,27,14,0.14,0.11561012268066406,2
31,27,15,0.15,0.12386798858642578,2
31,27,16,0.16,0.1321258544921875,2
31,27,17,0.17,0.14056885242462158,2
31,27,18,0.18,0.14938223361968994,2
31,27,19,0.19,0.15819549560546875,2
31,27,20,0.2,0.1670088768005371,2
31,27,21,0.21,0.17582225799560547,2
31,27,22,0.22,0.18463551998138428,2
31,27,23,0.23,0.19344890117645264,2
31,27,24,0.24,0.20226222276687622,2
31,27,25,0.25,0.2110755443572998,2
31,27,26,0.26,0.21988892555236816,2
31,27,27,0.27,0.22870224714279175,2
31,27,28,0.28,0.23751556873321533,2
31,27,29,0.29,0.2463289499282837,2
31,27,30,0.3,0.2551422715187073,2
31,27,31,0.31,0.26395559310913086,2
31,27,32,0.32,0.2727689743041992,2
31,27,33,0.33,0.281582236289978,2
31,27,34,0.34,0.29491835832595825,2
31,27,35,0.35,0.31051576137542725,2
31,27,36,0.36,0.326113224029541,2
31,27,37,0.37,0.34171062707901,2
31,27,38,0.38,0.357308030128479,2
31,27,39,0.39,0.3729054927825928,2
31,27,40,0.4,0.38850289583206177,2
31,27,41,0.41,0.40410029888153076,2
31,27,42,0.42,0.41969776153564453,2
31,27,43,0.43,0.4352951645851135,2
31,27,44,0.44,0.4508925676345825,2
31,27,45,0.45,0.4664900302886963,2
31,27,46,0.46,0.48208749294281006,2
31,27,47,0.47,0.4976848363876343,2
31,27,48,0.48,0.513282299041748,2
31,27,49,0.49,0.5288797616958618,2
31,27,50,0.5,0.5444771647453308,2
31,27,51,0.51,0.5589887499809265,2
31,27,52,0.52,0.573500394821167,2
31,27,53,0.53,0.5880119800567627,2
31,27,54,0.54,0.6025236248970032,2
31,27,55,0.55,0.6170352101325989,2
31,27,56,0.56,0.6315467953681946,2
31,27,57,0.57,0.6460584402084351,2
31,27,58,0.58,0.6605700254440308,2
31,27,59,0.59,0.6750816702842712,2
31,27,60,0.6,0.6895932555198669,2
31,27,61,0.61,0.7041049003601074,2
31,27,62,0.62,0.7186164855957031,2
31,27,63,0.63,0.7331280708312988,2
31,27,64,0.64,0.7476396560668945,2
31,27,65,0.65,0.762151300907135,2
31,27,66,0.66,0.7766629457473755,2
31,27,67,0.67,0.7895572185516357,2
31,27,68,0.68,0.7992168664932251,2
31,27,69,0.69,0.8088765144348145,2
31,27,70,0.7,0.8185361623764038,2
31,27,71,0.71,0.8281958103179932,2
31,27,72,0.72,0.8378554582595825,2
31,27,73,0.73,0.8475151062011719,2
31,27,74,0.74,0.8571747541427612,2
31,27,75,0.75,0.8668344020843506,2
31,27,76,0.76,0.8764940500259399,2
31,27,77,0.77,0.8861536979675293,2
31,27,78,0.78,0.8958133459091187,2
31,27,79,0.79,0.905472993850708,2
31,27,80,0.8,0.9151326417922974,2
31,27,81,0.81,0.9247922897338867,2
31,27,82,0.82,0.9344519376754761,2
31,27,83,0.83,0.9441115856170654,2
31,27,84,0.84,0.949438214302063,2
31,27,85,0.85,0.9525983333587646,2
31,27,86,0.86,0.9557584524154663,2
31,27,87,0.87,0.958918571472168,2
31,27,88,0.88,0.9620786905288696,2
31,27,89,0.89,0.9652388095855713,2
31,27,90,0.9,0.9683988690376282,2
31,27,91,0.91,0.9715589880943298,2
31,27,92,0.92,0.9747191071510315,2
31,27,93,0.93,0.9778792262077332,2
31,27,94,0.94,0.9810393452644348,2
31,27,95,0.95,0.9841994643211365,2
31,27,96,0.96,0.9873595833778381,2
31,27,97,0.97,0.990519642829895,2
31,27,98,0.98,0.9936797618865967,2
31,27,99,0.99,0.9968398809432983,2
31,27,100,1.0,1.0,2
31,30,0,0.0,0.0,1
31,30,1,0.01,0.010884702205657959,1
31,30,2,0.02,0.021769404411315918,1
31,30,3,0.03,0.03265410661697388,1
31,30,4,0.04,0.043538808822631836,1
31,30,5,0.05,0.054423511028289795,1
31,30,6,0.06,0.06530821323394775,1
31,30,7,0.07,0.07619285583496094,1
31,30,8,0.08,0.0870775580406189,1
31,30,9,0.09,0.09796226024627686,1
31,30,10,0.1,0.10376083850860596,1
31,30,11,0.11,0.10905081033706665,1
31,30,12,0.12,0.11434072256088257,1
31,30,13,0.13,0.11963069438934326,1
31,30,14,0.14,0.12492066621780396,1
31,30,15,0.15,0.13021057844161987,1
31,30,16,0.16,0.13550055027008057,1
31,30,17,0.17,0.14079052209854126,1
31,30,18,0.18,0.14608043432235718,1
31,30,19,0.19,0.15123873949050903,1
31,30,20,0.2,0.1563677191734314,1
31,30,21,0.21,0.16149675846099854,1
31,30,22,0.22,0.1666257381439209,1
