start_node,goal_node,mission,goal_is_operation_node,n_alpha_values,n_unique_routes,route_changed_across_alpha,min_pred_time_s,max_pred_time_s,range_pred_time_s,min_pred_energy_J,max_pred_energy_J,range_pred_energy_J,low_alpha,high_alpha,low_alpha_route,high_alpha_route
2,35,2->35,0,5,1,0,64.42627811431885,64.42627811431885,0.0,4953.908538818359,4953.908538818359,0.0,0.0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35
2,4,2->4,1,5,1,0,34.933401584625244,34.933401584625244,0.0,2681.2721252441406,2681.2721252441406,0.0,0.0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18 -> 4,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18 -> 4
2,5,2->5,1,5,1,0,64.48702049255371,64.48702049255371,0.0,4958.184906005859,4958.184906005859,0.0,0.0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5
2,6,2->6,1,5,1,0,74.91412544250488,74.91412544250488,0.0,5760.659759521484,5760.659759521484,0.0,0.0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6
2,7,2->7,0,5,1,0,24.678275108337402,24.678275108337402,0.0,1892.3695678710938,1892.3695678710938,0.0,0.0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 7,2 -> 11 -> 13 -> 9 -> 10 -> 7
2,8,2->8,0,5,1,0,24.677809715270996,24.677809715270996,0.0,1892.8707885742188,1892.8707885742188,0.0,0.0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 8,2 -> 11 -> 13 -> 9 -> 10 -> 8
2,9,2->9,0,5,1,0,15.296631813049316,15.296631813049316,0.0,1174.4488830566406,1174.4488830566406,0.0,0.0,1.0,2 -> 11 -> 13 -> 9,2 -> 11 -> 13 -> 9
3,1,3->1,1,5,1,0,21.169347286224365,21.169347286224365,0.0,1629.0396118164062,1629.0396118164062,0.0,0.0,1.0,3 -> 8 -> 10 -> 7 -> 1,3 -> 8 -> 10 -> 7 -> 1
3,10,3->10,0,5,1,0,10.457820415496826,10.457820415496826,0.0,805.3209533691406,805.3209533691406,0.0,0.0,1.0,3 -> 8 -> 10,3 -> 8 -> 10
3,11,3->11,0,5,1,0,19.87348747253418,19.87348747253418,0.0,1526.0974731445312,1526.0974731445312,0.0,0.0,1.0,3 -> 8 -> 9 -> 13 -> 11,3 -> 8 -> 9 -> 13 -> 11
3,12,3->12,0,5,1,0,19.751790523529053,19.751790523529053,0.0,1516.0527648925781,1516.0527648925781,0.0,0.0,1.0,3 -> 8 -> 9 -> 13 -> 12,3 -> 8 -> 9 -> 13 -> 12
3,13,3->13,0,5,1,0,15.097014427185059,15.097014427185059,0.0,1160.2789916992188,1160.2789916992188,0.0,0.0,1.0,3 -> 8 -> 9 -> 13,3 -> 8 -> 9 -> 13
3,14,3->14,0,5,1,0,29.234599113464355,29.234599113464355,0.0,2243.292755126953,2243.292755126953,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14
3,15,3->15,0,5,1,0,24.43033266067505,24.43033266067505,0.0,1875.2487182617188,1875.2487182617188,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 16 -> 15,3 -> 8 -> 10 -> 17 -> 16 -> 15
3,16,3->16,0,5,1,0,19.741188049316406,19.741188049316406,0.0,1515.3184204101562,1515.3184204101562,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 16,3 -> 8 -> 10 -> 17 -> 16
3,17,3->17,0,5,1,0,15.082909107208252,15.082909107208252,0.0,1158.8804931640625,1158.8804931640625,0.0,0.0,1.0,3 -> 8 -> 10 -> 17,3 -> 8 -> 10 -> 17
3,18,3->18,0,5,1,0,19.847288608551025,19.847288608551025,0.0,1524.6160278320312,1524.6160278320312,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 18,3 -> 8 -> 10 -> 17 -> 18
3,19,3->19,0,5,1,0,19.832204341888428,19.832204341888428,0.0,1522.6876220703125,1522.6876220703125,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 19,3 -> 8 -> 10 -> 17 -> 19
3,2,3->2,1,5,1,0,25.605183124542236,25.605183124542236,0.0,1967.8485717773438,1967.8485717773438,0.0,0.0,1.0,3 -> 8 -> 9 -> 13 -> 11 -> 2,3 -> 8 -> 9 -> 13 -> 11 -> 2
3,21,3->21,0,5,1,0,34.9026985168457,34.9026985168457,0.0,2679.337860107422,2679.337860107422,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21
3,22,3->22,0,5,1,0,25.597018241882324,25.597018241882324,0.0,1966.4887390136719,1966.4887390136719,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 19 -> 22,3 -> 8 -> 10 -> 17 -> 19 -> 22
3,4,3->4,1,5,1,0,25.46400022506714,25.46400022506714,0.0,1958.1824340820312,1958.1824340820312,0.0,0.0,1.0,3 -> 8 -> 10 -> 17 -> 18 -> 4,3 -> 8 -> 10 -> 17 -> 18 -> 4
3,7,3->7,0,5,1,0,15.208873748779297,15.208873748779297,0.0,1169.2798767089844,1169.2798767089844,0.0,0.0,1.0,3 -> 8 -> 10 -> 7,3 -> 8 -> 10 -> 7
3,8,3->8,0,5,1,0,5.697127819061279,5.697127819061279,0.0,438.8562622070313,438.8562622070313,0.0,0.0,1.0,3 -> 8,3 -> 8
3,9,3->9,0,5,1,0,10.455042362213135,10.455042362213135,0.0,805.0551147460938,805.0551147460938,0.0,0.0,1.0,3 -> 8 -> 9,3 -> 8 -> 9
4,1,4->1,1,5,1,0,25.76512908935547,25.76512908935547,0.0,1980.1868591308594,1980.1868591308594,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 7 -> 1,4 -> 18 -> 17 -> 10 -> 7 -> 1
4,10,4->10,0,5,1,0,15.05360221862793,15.05360221862793,0.0,1156.4682006835938,1156.4682006835938,0.0,0.0,1.0,4 -> 18 -> 17 -> 10,4 -> 18 -> 17 -> 10
4,11,4->11,0,5,1,0,29.09406852722168,29.09406852722168,0.0,2230.6802673339844,2230.6802673339844,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 9 -> 13 -> 11,4 -> 18 -> 17 -> 10 -> 9 -> 13 -> 11
4,12,4->12,0,5,1,0,28.972371578216553,28.972371578216553,0.0,2220.6355590820312,2220.6355590820312,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 9 -> 13 -> 12,4 -> 18 -> 17 -> 10 -> 9 -> 13 -> 12
4,13,4->13,0,5,1,0,24.31759548187256,24.31759548187256,0.0,1864.8617858886719,1864.8617858886719,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 9 -> 13,4 -> 18 -> 17 -> 10 -> 9 -> 13
4,14,4->14,0,5,1,0,19.969775676727295,19.969775676727295,0.0,1534.6760864257812,1534.6760864257812,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14,4 -> 18 -> 16 -> 15 -> 14
4,15,4->15,0,5,1,0,15.165509223937988,15.165509223937988,0.0,1166.6320495605469,1166.6320495605469,0.0,0.0,1.0,4 -> 18 -> 16 -> 15,4 -> 18 -> 16 -> 15
4,16,4->16,0,5,1,0,10.476364612579346,10.476364612579346,0.0,806.7017517089844,806.7017517089844,0.0,0.0,1.0,4 -> 18 -> 16,4 -> 18 -> 16
4,17,4->17,0,5,1,0,10.441109657287598,10.441109657287598,0.0,804.0003051757812,804.0003051757812,0.0,0.0,1.0,4 -> 18 -> 17,4 -> 18 -> 17
4,18,4->18,0,5,1,0,5.674666881561279,5.674666881561279,0.0,437.1044616699219,437.1044616699219,0.0,0.0,1.0,4 -> 18,4 -> 18
4,19,4->19,0,5,1,0,15.190404891967773,15.190404891967773,0.0,1167.8074340820312,1167.8074340820312,0.0,0.0,1.0,4 -> 18 -> 17 -> 19,4 -> 18 -> 17 -> 19
4,2,4->2,1,5,1,0,34.825764179229736,34.825764179229736,0.0,2672.431365966797,2672.431365966797,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 9 -> 13 -> 11 -> 2,4 -> 18 -> 17 -> 10 -> 9 -> 13 -> 11 -> 2
4,20,4->20,0,5,1,0,31.375555992126465,31.375555992126465,0.0,2411.976287841797,2411.976287841797,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20
4,21,4->21,0,5,1,0,25.637875080108643,25.637875080108643,0.0,1970.72119140625,1970.72119140625,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21,4 -> 18 -> 16 -> 15 -> 14 -> 21
4,22,4->22,0,5,1,0,20.95521879196167,20.95521879196167,0.0,1611.6085510253906,1611.6085510253906,0.0,0.0,1.0,4 -> 18 -> 17 -> 19 -> 22,4 -> 18 -> 17 -> 19 -> 22
4,23,4->23,0,5,1,0,37.02092742919922,37.02092742919922,0.0,2846.3238525390625,2846.3238525390625,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23
4,24,4->24,0,5,1,0,42.677297592163086,42.677297592163086,0.0,3281.807586669922,3281.807586669922,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24
4,25,4->25,0,5,1,0,42.715335845947266,42.715335845947266,0.0,3284.6473388671875,3284.6473388671875,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25
4,26,4->26,0,5,1,0,48.553231716156006,48.553231716156006,0.0,3733.8174438476562,3733.8174438476562,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26
4,27,4->27,0,5,1,0,53.98583221435547,53.98583221435547,0.0,4152.674224853516,4152.674224853516,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27
4,28,4->28,0,5,1,0,54.109339237213135,54.109339237213135,0.0,4162.201843261719,4162.201843261719,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28
4,29,4->29,0,5,1,0,54.18371772766113,54.18371772766113,0.0,4167.947479248047,4167.947479248047,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29
4,3,4->3,1,5,1,0,25.460442066192627,25.460442066192627,0.0,1957.6072998046875,1957.6072998046875,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 8 -> 3,4 -> 18 -> 17 -> 10 -> 8 -> 3
4,30,4->30,0,5,1,0,48.47596836090088,48.47596836090088,0.0,3728.2550048828125,3728.2550048828125,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30
4,31,4->31,0,5,1,0,53.863614082336426,53.863614082336426,0.0,4143.573883056641,4143.573883056641,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31
4,32,4->32,0,5,1,0,54.12278604507446,54.12278604507446,0.0,4163.563293457031,4163.563293457031,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32
4,33,4->33,0,5,1,0,64.5221471786499,64.5221471786499,0.0,4963.863861083984,4963.863861083984,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33
4,34,4->34,0,5,1,0,59.23009490966797,59.23009490966797,0.0,4556.378509521484,4556.378509521484,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34
4,35,4->35,0,5,1,0,59.57351016998291,59.57351016998291,0.0,4583.558258056641,4583.558258056641,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35
4,5,4->5,1,5,1,0,59.63425254821777,59.63425254821777,0.0,4587.834625244141,4587.834625244141,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5
4,6,4->6,1,5,1,0,70.06135749816895,70.06135749816895,0.0,5390.309478759766,5390.309478759766,0.0,0.0,1.0,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,4 -> 18 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6
4,7,4->7,0,5,1,0,19.8046555519104,19.8046555519104,0.0,1520.4271240234375,1520.4271240234375,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 7,4 -> 18 -> 17 -> 10 -> 7
4,8,4->8,0,5,1,0,19.804190158843994,19.804190158843994,0.0,1520.9283447265625,1520.9283447265625,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 8,4 -> 18 -> 17 -> 10 -> 8
4,9,4->9,0,5,1,0,19.675623416900635,19.675623416900635,0.0,1509.6379089355469,1509.6379089355469,0.0,0.0,1.0,4 -> 18 -> 17 -> 10 -> 9,4 -> 18 -> 17 -> 10 -> 9
5,1,5->1,1,5,1,0,69.01325941085815,69.01325941085815,0.0,5304.944793701172,5304.944793701172,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7 -> 1,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7 -> 1
5,10,5->10,0,5,1,0,58.301732540130615,58.301732540130615,0.0,4481.226135253906,4481.226135253906,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10
5,14,5->14,0,5,1,0,39.433152198791504,39.433152198791504,0.0,3034.7266845703125,3034.7266845703125,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14
5,15,5->15,0,5,1,0,44.34124517440796,44.34124517440796,0.0,3412.6907653808594,3412.6907653808594,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15
5,16,5->16,0,5,1,0,49.021400451660156,49.021400451660156,0.0,3771.0494689941406,3771.0494689941406,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16
5,17,5->17,0,5,1,0,53.68923997879028,53.68923997879028,0.0,4128.758239746094,4128.758239746094,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17
5,18,5->18,0,5,1,0,53.83837842941284,53.83837842941284,0.0,4141.396484375,4141.396484375,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18
5,19,5->19,0,5,1,0,39.56721591949463,39.56721591949463,0.0,3044.838897705078,3044.838897705078,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 22 -> 19,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 22 -> 19
5,20,5->20,0,5,1,0,28.00966501235962,28.00966501235962,0.0,2155.9329833984375,2155.9329833984375,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20,5 -> 29 -> 26 -> 25 -> 23 -> 20
5,21,5->21,0,5,1,0,33.66572713851929,33.66572713851929,0.0,2591.0746154785156,2591.0746154785156,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21
5,22,5->22,0,5,1,0,33.72157430648804,33.72157430648804,0.0,2595.34521484375,2595.34521484375,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 22,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 22
5,23,5->23,0,5,1,0,22.360280513763428,22.360280513763428,0.0,1721.1853942871094,1721.1853942871094,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23,5 -> 29 -> 26 -> 25 -> 23
5,24,5->24,0,5,1,0,26.58802080154419,26.58802080154419,0.0,2046.5744934082031,2046.5744934082031,0.0,0.0,1.0,5 -> 29 -> 27 -> 31 -> 30 -> 24,5 -> 29 -> 27 -> 31 -> 30 -> 24
5,25,5->25,0,5,1,0,16.572779178619385,16.572779178619385,0.0,1276.0523986816406,1276.0523986816406,0.0,0.0,1.0,5 -> 29 -> 26 -> 25,5 -> 29 -> 26 -> 25
5,26,5->26,0,5,1,0,10.712217807769775,10.712217807769775,0.0,824.54736328125,824.54736328125,0.0,0.0,1.0,5 -> 29 -> 26,5 -> 29 -> 26
5,27,5->27,0,5,1,0,10.832693099975586,10.832693099975586,0.0,833.6192932128906,833.6192932128906,0.0,0.0,1.0,5 -> 29 -> 27,5 -> 29 -> 27
5,28,5->28,0,5,1,0,10.91321611404419,10.91321611404419,0.0,839.9688110351562,839.9688110351562,0.0,0.0,1.0,5 -> 29 -> 28,5 -> 29 -> 28
5,29,5->29,0,5,1,0,5.731686592102051,5.731686592102051,0.0,441.02435302734375,441.02435302734375,0.0,0.0,1.0,5 -> 29,5 -> 29
5,3,5->3,1,5,1,0,68.70857238769531,68.70857238769531,0.0,5282.365234375,5282.365234375,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8 -> 3,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8 -> 3
5,30,5->30,0,5,1,0,20.7750186920166,20.7750186920166,0.0,1598.6090087890625,1598.6090087890625,0.0,0.0,1.0,5 -> 29 -> 27 -> 31 -> 30,5 -> 29 -> 27 -> 31 -> 30
5,31,5->31,0,5,1,0,15.825368881225586,15.825368881225586,0.0,1217.6811828613281,1217.6811828613281,0.0,0.0,1.0,5 -> 29 -> 27 -> 31,5 -> 29 -> 27 -> 31
5,32,5->32,0,5,1,0,20.974289894104004,20.974289894104004,0.0,1613.9744262695312,1613.9744262695312,0.0,0.0,1.0,5 -> 29 -> 27 -> 31 -> 32,5 -> 29 -> 27 -> 31 -> 32
5,33,5->33,0,5,1,0,21.326024055480957,21.326024055480957,0.0,1641.6308288574219,1641.6308288574219,0.0,0.0,1.0,5 -> 29 -> 28 -> 34 -> 33,5 -> 29 -> 28 -> 34 -> 33
5,34,5->34,0,5,1,0,16.033971786499023,16.033971786499023,0.0,1234.1454772949219,1234.1454772949219,0.0,0.0,1.0,5 -> 29 -> 28 -> 34,5 -> 29 -> 28 -> 34
5,35,5->35,0,5,1,0,21.279642581939697,21.279642581939697,0.0,1637.8474426269531,1637.8474426269531,0.0,0.0,1.0,5 -> 29 -> 28 -> 34 -> 35,5 -> 29 -> 28 -> 34 -> 35
5,4,5->4,1,5,1,0,59.455090045928955,59.455090045928955,0.0,4574.962890625,4574.962890625,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18 -> 4,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18 -> 4
5,6,5->6,1,5,1,0,26.865234375,26.865234375,0.0,2068.076446533203,2068.076446533203,0.0,0.0,1.0,5 -> 29 -> 28 -> 34 -> 33 -> 6,5 -> 29 -> 28 -> 34 -> 33 -> 6
5,7,5->7,0,5,1,0,63.052785873413086,63.052785873413086,0.0,4845.18505859375,4845.18505859375,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7
5,8,5->8,0,5,1,0,63.05232048034668,63.05232048034668,0.0,4845.686279296875,4845.686279296875,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 8
5,9,5->9,0,5,1,0,62.92375373840332,62.92375373840332,0.0,4834.395843505859,4834.395843505859,0.0,0.0,1.0,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 9,5 -> 29 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 9
6,1,6->1,1,5,1,0,79.51629447937012,79.51629447937012,0.0,6113.39453125,6113.39453125,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7 -> 1,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10 -> 7 -> 1
6,10,6->10,0,5,1,0,68.80476760864258,68.80476760864258,0.0,5289.675872802734,5289.675872802734,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17 -> 10
6,14,6->14,0,5,1,0,49.93618726730347,49.93618726730347,0.0,3843.1764221191406,3843.1764221191406,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14
6,15,6->15,0,5,1,0,54.84428024291992,54.84428024291992,0.0,4221.1405029296875,4221.1405029296875,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15
6,16,6->16,0,5,1,0,59.52443552017212,59.52443552017212,0.0,4579.499206542969,4579.499206542969,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16
6,17,6->17,0,5,1,0,64.19227504730225,64.19227504730225,0.0,4937.207977294922,4937.207977294922,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 17
6,18,6->18,0,5,1,0,64.3414134979248,64.3414134979248,0.0,4949.846221923828,4949.846221923828,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21 -> 14 -> 15 -> 16 -> 18
6,19,6->19,0,5,1,0,50.07025098800659,50.07025098800659,0.0,3853.2886352539062,3853.2886352539062,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 22 -> 19,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 22 -> 19
6,20,6->20,0,5,1,0,38.51270008087158,38.51270008087158,0.0,2964.3827209472656,2964.3827209472656,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20
6,21,6->21,0,5,1,0,44.16876220703125,44.16876220703125,0.0,3399.5243530273438,3399.5243530273438,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 21
6,22,6->22,0,5,1,0,44.224609375,44.224609375,0.0,3403.794952392578,3403.794952392578,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 22,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23 -> 20 -> 22
6,23,6->23,0,5,1,0,32.86331558227539,32.86331558227539,0.0,2529.6351318359375,2529.6351318359375,0.0,0.0,1.0,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23,6 -> 33 -> 34 -> 28 -> 26 -> 25 -> 23
6,24,6->24,0,5,1,0,27.633924961090088,27.633924961090088,0.0,2127.9639282226562,2127.9639282226562,0.0,0.0,1.0,6 -> 33 -> 35 -> 32 -> 30 -> 24,6 -> 33 -> 35 -> 32 -> 30 -> 24
