start_node,goal_node,mission,goal_is_operation_node,alpha,route_nodes,n_edges,scalar_cost,total_pred_time_s,total_pred_energy_J
2,12,2->12,0,0.75,2 -> 11 -> 13 -> 12,3,1.095478787864833,15.31135368347168,1175.6102600097656
2,12,2->12,0,1.0,2 -> 11 -> 13 -> 12,3,1.0933952522903894,15.31135368347168,1175.6102600097656
2,13,2->13,0,0.0,2 -> 11 -> 13,2,1.0709173803857448,10.656577587127686,819.8364868164062
2,13,2->13,0,0.25,2 -> 11 -> 13,2,1.0686948357977062,10.656577587127686,819.8364868164062
2,13,2->13,0,0.5,2 -> 11 -> 13,2,1.0664722912096678,10.656577587127686,819.8364868164062
2,13,2->13,0,0.75,2 -> 11 -> 13,2,1.0642497466216292,10.656577587127686,819.8364868164062
2,13,2->13,0,1.0,2 -> 11 -> 13,2,1.0620272020335906,10.656577587127686,819.8364868164062
2,14,2->14,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14,5,1.329895080379971,24.822543621063232,1905.0263671875
2,14,2->14,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14,5,1.323850400450568,24.822543621063232,1905.0263671875
2,14,2->14,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14,5,1.3178057205211655,24.822543621063232,1905.0263671875
2,14,2->14,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14,5,1.3117610405917628,24.822543621063232,1905.0263671875
2,14,2->14,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14,5,1.30571636066236,24.822543621063232,1905.0263671875
2,15,2->15,0,0.0,2 -> 11 -> 13 -> 12 -> 15,4,1.1847196279359755,20.018277168273926,1536.9823303222656
2,15,2->15,0,0.25,2 -> 11 -> 13 -> 12 -> 15,4,1.179401934646669,20.018277168273926,1536.9823303222656
2,15,2->15,0,0.5,2 -> 11 -> 13 -> 12 -> 15,4,1.174084241357363,20.018277168273926,1536.9823303222656
2,15,2->15,0,0.75,2 -> 11 -> 13 -> 12 -> 15,4,1.1687665480680567,20.018277168273926,1536.9823303222656
2,15,2->15,0,1.0,2 -> 11 -> 13 -> 12 -> 15,4,1.1634488547787503,20.018277168273926,1536.9823303222656
2,16,2->16,0,0.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 16,6,1.1520050265392274,29.21058940887451,2238.4081115722656
2,16,2->16,0,0.25,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 16,6,1.1488063873104253,29.21058940887451,2238.4081115722656
2,16,2->16,0,0.5,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 16,6,1.1456077480816234,29.21058940887451,2238.4081115722656
2,16,2->16,0,0.75,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 16,6,1.142409108852821,29.21058940887451,2238.4081115722656
2,16,2->16,0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 16,6,1.1392104696240186,29.21058940887451,2238.4081115722656
2,17,2->17,0,0.0,2 -> 11 -> 13 -> 9 -> 10 -> 17,5,1.115002848618739,24.552310466766357,1881.9701843261719
2,17,2->17,0,0.25,2 -> 11 -> 13 -> 9 -> 10 -> 17,5,1.1125630945700644,24.552310466766357,1881.9701843261719
2,17,2->17,0,0.5,2 -> 11 -> 13 -> 9 -> 10 -> 17,5,1.11012334052139,24.552310466766357,1881.9701843261719
2,17,2->17,0,0.75,2 -> 11 -> 13 -> 9 -> 10 -> 17,5,1.107683586472715,24.552310466766357,1881.9701843261719
2,17,2->17,0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 17,5,1.1052438324240403,24.552310466766357,1881.9701843261719
2,18,2->18,0,0.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18,6,1.2386621987582114,29.31668996810913,2247.7057189941406
2,18,2->18,0,0.25,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18,6,1.2334769475984018,29.31668996810913,2247.7057189941406
2,18,2->18,0,0.5,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18,6,1.2282916964385924,29.31668996810913,2247.7057189941406
2,18,2->18,0,0.75,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18,6,1.2231064452787823,29.31668996810913,2247.7057189941406
2,18,2->18,0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 18,6,1.2179211941189727,29.31668996810913,2247.7057189941406
2,19,2->19,0,0.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19,6,1.2206887371332165,29.301605701446533,2245.777313232422
2,19,2->19,0,0.25,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19,6,1.21719928469845,29.301605701446533,2245.777313232422
2,19,2->19,0,0.5,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19,6,1.213709832263684,29.301605701446533,2245.777313232422
2,19,2->19,0,0.75,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19,6,1.2102203798289173,29.301605701446533,2245.777313232422
2,19,2->19,0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19,6,1.2067309273941509,29.301605701446533,2245.777313232422
2,20,2->20,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20,7,2.9363957335854556,36.2283239364624,2782.3265686035156
2,20,2->20,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20,7,2.933181745329051,36.2283239364624,2782.3265686035156
2,20,2->20,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20,7,2.9299677570726472,36.2283239364624,2782.3265686035156
2,20,2->20,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20,7,2.9267537688162433,36.2283239364624,2782.3265686035156
2,20,2->20,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20,7,2.9235397805598384,36.2283239364624,2782.3265686035156
2,21,2->21,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21,6,2.1088658742870265,30.49064302444458,2341.0714721679688
2,21,2->21,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21,6,2.1038540410764983,30.49064302444458,2341.0714721679688
2,21,2->21,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21,6,2.0988422078659705,30.49064302444458,2341.0714721679688
2,21,2->21,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21,6,2.0938303746554427,30.49064302444458,2341.0714721679688
2,21,2->21,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21,6,2.0888185414449145,30.49064302444458,2341.0714721679688
2,22,2->22,0,0.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19 -> 22,7,2.0719484580624434,35.06641960144043,2689.5784301757812
2,22,2->22,0,0.25,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19 -> 22,7,2.0693565385310575,35.06641960144043,2689.5784301757812
2,22,2->22,0,0.5,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19 -> 22,7,2.066764618999672,35.06641960144043,2689.5784301757812
2,22,2->22,0,0.75,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19 -> 22,7,2.0641726994682856,35.06641960144043,2689.5784301757812
2,22,2->22,0,1.0,2 -> 11 -> 13 -> 9 -> 10 -> 17 -> 19 -> 22,7,2.0615807799368997,35.06641960144043,2689.5784301757812
2,23,2->23,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23,8,3.6995448183155792,41.873695373535156,3216.6741333007812
2,23,2->23,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23,8,3.6971039173019413,41.873695373535156,3216.6741333007812
2,23,2->23,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23,8,3.6946630162883034,41.873695373535156,3216.6741333007812
2,23,2->23,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23,8,3.6922221152746664,41.873695373535156,3216.6741333007812
2,23,2->23,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23,8,3.6897812142610276,41.873695373535156,3216.6741333007812
2,24,2->24,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24,9,4.473283426329428,47.53006553649902,3652.1578674316406
2,24,2->24,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24,9,4.471008083576428,47.53006553649902,3652.1578674316406
2,24,2->24,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24,9,4.468732740823428,47.53006553649902,3652.1578674316406
2,24,2->24,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24,9,4.466457398070428,47.53006553649902,3652.1578674316406
2,24,2->24,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24,9,4.464182055317428,47.53006553649902,3652.1578674316406
2,25,2->25,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25,9,4.499750976963875,47.5681037902832,3654.9976196289062
2,25,2->25,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25,9,4.497913418401954,47.5681037902832,3654.9976196289062
2,25,2->25,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25,9,4.496075859840033,47.5681037902832,3654.9976196289062
2,25,2->25,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25,9,4.494238301278113,47.5681037902832,3654.9976196289062
2,25,2->25,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25,9,4.492400742716192,47.5681037902832,3654.9976196289062
2,26,2->26,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26,10,5.40105167078671,53.40599966049194,4104.167724609375
2,26,2->26,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26,10,5.401155371046459,53.40599966049194,4104.167724609375
2,26,2->26,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26,10,5.4012590713062085,53.40599966049194,4104.167724609375
2,26,2->26,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26,10,5.401362771565958,53.40599966049194,4104.167724609375
2,26,2->26,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26,10,5.401466471825707,53.40599966049194,4104.167724609375
2,27,2->27,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27,11,6.019820868386418,58.838600158691406,4523.024505615234
2,27,2->27,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27,11,6.0173315850743085,58.838600158691406,4523.024505615234
2,27,2->27,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27,11,6.0148423017622,58.838600158691406,4523.024505615234
2,27,2->27,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27,11,6.01235301845009,58.838600158691406,4523.024505615234
2,27,2->27,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 27,11,6.009863735137982,58.838600158691406,4523.024505615234
2,28,2->28,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28,11,6.108621828867273,58.96210718154907,4532.5521240234375
2,28,2->28,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28,11,6.10683823382842,58.96210718154907,4532.5521240234375
2,28,2->28,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28,11,6.10505463878957,58.96210718154907,4532.5521240234375
2,28,2->28,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28,11,6.103271043750718,58.96210718154907,4532.5521240234375
2,28,2->28,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28,11,6.101487448711866,58.96210718154907,4532.5521240234375
2,29,2->29,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29,11,6.162173301260417,59.03648567199707,4538.297760009766
2,29,2->29,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29,11,6.160796263223945,59.03648567199707,4538.297760009766
2,29,2->29,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29,11,6.159419225187474,59.03648567199707,4538.297760009766
2,29,2->29,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29,11,6.158042187151002,59.03648567199707,4538.297760009766
2,29,2->29,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29,11,6.156665149114531,59.03648567199707,4538.297760009766
2,30,2->30,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30,10,5.34920766302618,53.328736305236816,4098.605285644531
2,30,2->30,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30,10,5.347942905718703,53.328736305236816,4098.605285644531
2,30,2->30,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30,10,5.346678148411227,53.328736305236816,4098.605285644531
2,30,2->30,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30,10,5.345413391103751,53.328736305236816,4098.605285644531
2,30,2->30,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30,10,5.344148633796275,53.328736305236816,4098.605285644531
2,31,2->31,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31,11,5.935002285437001,58.71638202667236,4513.924163818359
2,31,2->31,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31,11,5.931050760460724,58.71638202667236,4513.924163818359
2,31,2->31,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31,11,5.927099235484446,58.71638202667236,4513.924163818359
2,31,2->31,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31,11,5.923147710508168,58.71638202667236,4513.924163818359
2,31,2->31,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 31,11,5.919196185531891,58.71638202667236,4513.924163818359
2,32,2->32,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32,11,6.121311052953589,58.9755539894104,4533.91357421875
2,32,2->32,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32,11,6.118849031276416,58.9755539894104,4533.91357421875
2,32,2->32,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32,11,6.116387009599244,58.9755539894104,4533.91357421875
2,32,2->32,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32,11,6.113924987922072,58.9755539894104,4533.91357421875
2,32,2->32,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32,11,6.1114629662449,58.9755539894104,4533.91357421875
2,33,2->33,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33,13,7.010146373209159,69.37491512298584,5334.214141845703
2,33,2->33,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33,13,7.003278300534081,69.37491512298584,5334.214141845703
2,33,2->33,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33,13,6.996410227859004,69.37491512298584,5334.214141845703
2,33,2->33,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33,13,6.989542155183926,69.37491512298584,5334.214141845703
2,33,2->33,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33,13,6.982674082508849,69.37491512298584,5334.214141845703
2,34,2->34,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34,12,6.497363143282251,64.0828628540039,4926.728790283203
2,34,2->34,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34,12,6.492657996377667,64.0828628540039,4926.728790283203
2,34,2->34,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34,12,6.487952849473084,64.0828628540039,4926.728790283203
2,34,2->34,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34,12,6.483247702568501,64.0828628540039,4926.728790283203
2,34,2->34,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34,12,6.478542555663918,64.0828628540039,4926.728790283203
2,35,2->35,0,0.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,12,6.750688546561618,64.42627811431885,4953.908538818359
2,35,2->35,0,0.25,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,12,6.74634272148068,64.42627811431885,4953.908538818359
2,35,2->35,0,0.5,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,12,6.741996896399742,64.42627811431885,4953.908538818359
2,35,2->35,0,0.75,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,12,6.737651071318805,64.42627811431885,4953.908538818359
2,35,2->35,0,1.0,2 -> 11 -> 13 -> 12 -> 15 -> 14 -> 21 -> 20 -> 23 -> 24 -> 30 -> 32 -> 35,12,6.733305246237867,64.42627811431885,4953.908538818359
3,1,3->1,1,0.0,3 -> 8 -> 10 -> 7 -> 1,4,2.0427278589224063,21.169347286224365,1629.0396118164062
3,1,3->1,1,0.25,3 -> 8 -> 10 -> 7 -> 1,4,2.0363885164299216,21.169347286224365,1629.0396118164062
3,1,3->1,1,0.5,3 -> 8 -> 10 -> 7 -> 1,4,2.030049173937437,21.169347286224365,1629.0396118164062
3,1,3->1,1,0.75,3 -> 8 -> 10 -> 7 -> 1,4,2.023709831444953,21.169347286224365,1629.0396118164062
3,1,3->1,1,1.0,3 -> 8 -> 10 -> 7 -> 1,4,2.017370488952468,21.169347286224365,1629.0396118164062
3,2,3->2,1,0.0,3 -> 8 -> 9 -> 13 -> 11 -> 2,5,1.9154214803772414,25.605183124542236,1967.8485717773438
3,2,3->2,1,0.25,3 -> 8 -> 9 -> 13 -> 11 -> 2,5,1.9081455247766503,25.605183124542236,1967.8485717773438
3,2,3->2,1,0.5,3 -> 8 -> 9 -> 13 -> 11 -> 2,5,1.9008695691760595,25.605183124542236,1967.8485717773438
3,2,3->2,1,0.75,3 -> 8 -> 9 -> 13 -> 11 -> 2,5,1.893593613575469,25.605183124542236,1967.8485717773438
3,2,3->2,1,1.0,3 -> 8 -> 9 -> 13 -> 11 -> 2,5,1.8863176579748777,25.605183124542236,1967.8485717773438
3,4,3->4,1,0.0,3 -> 8 -> 10 -> 17 -> 18 -> 4,5,1.8253294684275483,25.46400022506714,1958.1824340820312
3,4,3->4,1,0.25,3 -> 8 -> 10 -> 17 -> 18 -> 4,5,1.8143923741280723,25.46400022506714,1958.1824340820312
3,4,3->4,1,0.5,3 -> 8 -> 10 -> 17 -> 18 -> 4,5,1.8034552798285968,25.46400022506714,1958.1824340820312
3,4,3->4,1,0.75,3 -> 8 -> 10 -> 17 -> 18 -> 4,5,1.7925181855291212,25.46400022506714,1958.1824340820312
3,4,3->4,1,1.0,3 -> 8 -> 10 -> 17 -> 18 -> 4,5,1.7815810912296453,25.46400022506714,1958.1824340820312
3,5,3->5,1,0.0,3 -> 8 -> 10 -> 17 -> 19 -> 22 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,11,6.650120500981444,59.68702459335327,4590.6505126953125
3,5,3->5,1,0.25,3 -> 8 -> 10 -> 17 -> 19 -> 22 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,11,6.647407275465506,59.68702459335327,4590.6505126953125
3,5,3->5,1,0.5,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,13,6.643927620202299,68.89907598495483,5296.4512939453125
3,5,3->5,1,0.75,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,13,6.63680016385847,68.89907598495483,5296.4512939453125
3,5,3->5,1,1.0,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 29 -> 5,13,6.629672707514643,68.89907598495483,5296.4512939453125
3,6,3->6,1,0.0,3 -> 8 -> 10 -> 17 -> 19 -> 22 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,13,7.559220977438883,70.11412954330444,5393.1253662109375
3,6,3->6,1,0.25,3 -> 8 -> 10 -> 17 -> 19 -> 22 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,13,7.5521808510290445,70.11412954330444,5393.1253662109375
3,6,3->6,1,0.5,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,15,7.544374294871938,79.326180934906,6098.9261474609375
3,6,3->6,1,0.75,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,15,7.532919937634208,79.326180934906,6098.9261474609375
3,6,3->6,1,1.0,3 -> 8 -> 10 -> 17 -> 16 -> 15 -> 14 -> 21 -> 20 -> 23 -> 25 -> 26 -> 28 -> 34 -> 33 -> 6,15,7.52146558039648,79.326180934906,6098.9261474609375
3,7,3->7,0,0.0,3 -> 8 -> 10 -> 7,3,1.0427278589224063,15.208873748779297,1169.2798767089844
3,7,3->7,0,0.25,3 -> 8 -> 10 -> 7,3,1.0363885164299216,15.208873748779297,1169.2798767089844
3,7,3->7,0,0.5,3 -> 8 -> 10 -> 7,3,1.0300491739374371,15.208873748779297,1169.2798767089844
3,7,3->7,0,0.75,3 -> 8 -> 10 -> 7,3,1.0237098314449529,15.208873748779297,1169.2798767089844
3,7,3->7,0,1.0,3 -> 8 -> 10 -> 7,3,1.017370488952468,15.208873748779297,1169.2798767089844
3,8,3->8,0,0.0,3 -> 8,1,0.8051718287392784,5.697127819061279,438.8562622070313
3,8,3->8,0,0.25,3 -> 8,1,0.805038100977566,5.697127819061279,438.8562622070313
3,8,3->8,0,0.5,3 -> 8,1,0.8049043732158538,5.697127819061279,438.8562622070313
3,8,3->8,0,0.75,3 -> 8,1,0.8047706454541417,5.697127819061279,438.8562622070313
3,8,3->8,0,1.0,3 -> 8,1,0.8046369176924293,5.697127819061279,438.8562622070313
3,9,3->9,0,0.0,3 -> 8 -> 9,2,0.9331494744063771,10.455042362213135,805.0551147460938
3,9,3->9,0,0.25,3 -> 8 -> 9,2,0.9279916679679985,10.455042362213135,805.0551147460938
3,9,3->9,0,0.5,3 -> 8 -> 9,2,0.92283386152962,10.455042362213135,805.0551147460938
3,9,3->9,0,0.75,3 -> 8 -> 9,2,0.9176760550912416,10.455042362213135,805.0551147460938
3,9,3->9,0,1.0,3 -> 8 -> 9,2,0.9125182486528629,10.455042362213135,805.0551147460938
3,10,3->10,0,0.0,3 -> 8 -> 10,2,0.9356271896178874,10.457820415496826,805.3209533691406
3,10,3->10,0,0.25,3 -> 8 -> 10,2,0.9303651792449597,10.457820415496826,805.3209533691406
3,10,3->10,0,0.5,3 -> 8 -> 10,2,0.9251031688720321,10.457820415496826,805.3209533691406
3,10,3->10,0,0.75,3 -> 8 -> 10,2,0.9198411584991046,10.457820415496826,805.3209533691406
3,10,3->10,0,1.0,3 -> 8 -> 10,2,0.9145791481261768,10.457820415496826,805.3209533691406
3,11,3->11,0,0.0,3 -> 8 -> 9 -> 13 -> 11,4,1.0832686954293256,19.87348747253418,1526.0974731445312
3,11,3->11,0,0.25,3 -> 8 -> 9 -> 13 -> 11,4,1.07646066791885,19.87348747253418,1526.0974731445312
3,11,3->11,0,0.5,3 -> 8 -> 9 -> 13 -> 11,4,1.0696526404083744,19.87348747253418,1526.0974731445312
3,11,3->11,0,0.75,3 -> 8 -> 9 -> 13 -> 11,4,1.062844612897899,19.87348747253418,1526.0974731445312
3,11,3->11,0,1.0,3 -> 8 -> 9 -> 13 -> 11,4,1.0560365853874232,19.87348747253418,1526.0974731445312
3,12,3->12,0,0.0,3 -> 8 -> 9 -> 13 -> 12,4,0.9896482645611638,19.751790523529053,1516.0527648925781
3,12,3->12,0,0.25,3 -> 8 -> 9 -> 13 -> 12,4,0.983675117301167,19.751790523529053,1516.0527648925781
3,12,3->12,0,0.5,3 -> 8 -> 9 -> 13 -> 12,4,0.9777019700411702,19.751790523529053,1516.0527648925781
3,12,3->12,0,0.75,3 -> 8 -> 9 -> 13 -> 12,4,0.9717288227811736,19.751790523529053,1516.0527648925781
3,12,3->12,0,1.0,3 -> 8 -> 9 -> 13 -> 12,4,0.9657556755211765,19.751790523529053,1516.0527648925781
3,13,3->13,0,0.0,3 -> 8 -> 9 -> 13,3,0.9588362503587444,15.097014427185059,1160.2789916992188
3,13,3->13,0,0.25,3 -> 8 -> 9 -> 13,3,0.9527240940851527,15.097014427185059,1160.2789916992188
3,13,3->13,0,0.5,3 -> 8 -> 9 -> 13,3,0.946611937811561,15.097014427185059,1160.2789916992188
3,13,3->13,0,0.75,3 -> 8 -> 9 -> 13,3,0.9404997815379695,15.097014427185059,1160.2789916992188
3,13,3->13,0,1.0,3 -> 8 -> 9 -> 13,3,0.9343876252643777,15.097014427185059,1160.2789916992188
