t_sec,timestamp_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Cumulative energy consumption,Heading,Position confidence,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Battery value,Going to ID,Current segment,Target reached,step_energy,energy_cum_from_start
780,11:20:37,-3.1603555806451613,12.424562419354839,0.12073806129032258,274.741935483871,6703.451612903225,253720.00967741935,-0.3779460161290322,86.61290322580645,283.83870967741933,-42.03225806451613,46.0,5,188,0,75.08780241935165,55014.61592741936
781,11:20:38,-3.02201303125,12.4105934375,0.156303434375,272.5,6644.59375,253796.090625,0.019682611343749996,79.71875,149.8125,163.15625,46.0,5,188,0,76.08094758066,55090.69687500002
782,11:20:39,-2.883143859375,12.39733921875,0.14142690624999998,274.9375,6707.84375,253873.390625,-0.19077450968749998,86.25,-16.09375,298.375,46.0,5,188,0,77.29999999998836,55167.99687500001
783,11:20:40,-2.776327625,12.346336718749999,0.1350854125,274.71875,6705.125,253950.209375,-0.77521619375,85.75,-27.78125,297.9375,46.0,5,188,0,76.81875000000582,55244.81562500002
784,11:20:41,-2.7222082258064515,12.240224677419354,0.16210025483870968,274.83870967741933,6716.903225806452,254024.38387096772,-1.3068794838709676,87.83870967741936,25.0,299.0,46.0,5,188,0,74.17449596771621,55318.990120967734
785,11:20:42,-2.711631890625,12.02394703125,0.256411034375,287.3125,7010.03125,254103.75625,-1.632777875,94.875,266.0625,246.9375,46.0,5,6,0,79.37237903228379,55398.36250000002
786,11:20:43,-2.707436484375,11.80933046875,0.279583375,289.0625,7061.5625,254182.675,-1.5414123125,98.34375,299.0,259.4375,46.0,5,6,0,78.91874999998254,55477.28125
787,11:20:44,-2.697248875,11.51134171875,0.29765053125,282.84375,6900.5,254261.746875,-1.51382121875,99.0,298.3125,297.125,46.0,5,6,0,79.07187500002328,55556.35312500002
788,11:20:45,-2.6868264838709677,11.239381612903227,0.2979751935483871,282.5483870967742,6900.032258064516,254339.92903225805,-1.5150952903225805,99.80645161290323,296.4193548387097,299.0,46.0,5,6,0,78.18215725803748,55634.53528225806
789,11:20:46,-2.6773367656250002,10.942316250000001,0.29832855,282.96875,6908.4375,254417.721875,-1.5198946875,100.0,297.25,299.0,46.0,5,6,0,77.79284274193924,55712.328125
790,11:20:47,-2.666437109375,10.680466718749999,0.297849975,282.8125,6900.1875,254497.21875,-1.5233983125,100.0,296.125,299.0,46.0,5,10,0,79.49687500001164,55791.82500000001
791,11:20:48,-2.6561558387096778,10.383217741935484,0.29827709032258065,283.38709677419354,6926.967741935484,254574.24838709677,-1.5290825483870967,100.0,297.1290322580645,299.0,46.0,5,10,0,77.02963709676987,55868.85463709678
792,11:20:49,-2.64395434375,10.097935937499999,0.298687534375,282.59375,6900.5625,254652.846875,-1.53401290625,100.0,298.09375,299.0,46.0,5,10,0,78.59848790321848,55947.453125
793,11:20:50,-2.6359995,9.815803500000001,0.2984280387096774,283.5483870967742,6918.032258064516,254732.44838709678,-1.5373237096774193,100.0,297.48387096774195,299.0,46.0,5,10,0,79.60151209679316,56027.05463709679
794,11:20:51,-2.62658590625,9.538518406249999,0.298528009375,281.8125,6877.65625,254811.60625,-1.53879984375,100.0,297.1875,299.0,46.0,5,10,0,79.15786290323013,56106.21250000002
795,11:20:52,-2.615672671875,9.247091375,0.2983019625,280.90625,6854.34375,254889.6875,-1.5425236875,100.0,297.5625,299.0,46.0,5,10,0,78.08124999998836,56184.29375000001
796,11:20:53,-2.611683935483871,8.990918274193548,0.2614573225806452,273.64516129032256,6669.419354838709,254965.4516129032,-1.5809074838709676,99.41935483870968,223.48387096774192,299.0,46.0,5,278,0,75.76411290321266,56260.057862903224
797,11:20:54,-2.63840878125,8.782391671875,0.157034609375,275.0,6709.15625,255042.4625,-1.8952446562499998,96.40625,14.375,299.0,46.0,5,278,0,77.01088709678152,56337.068750000006
798,11:20:55,-2.7152469375,8.672104390625,0.151145128125,274.0625,6685.25,255118.19375,-2.45572175,98.90625,2.71875,299.0,46.0,5,278,0,75.73125000001164,56412.80000000002
799,11:20:56,-2.843585709677419,8.60870512903226,0.18919013548387098,274.80645161290323,6710.612903225807,255195.31935483872,-2.9163221612903225,100.0,78.6774193548387,299.0,46.0,5,278,0,77.12560483871493,56489.92560483873
800,11:20:57,-3.0108073437500003,8.57386325,0.1396986140625,272.28125,6648.59375,255270.275,-3.01829946875,97.03125,215.125,64.03125,46.0,5,278,0,74.95564516127342,56564.881250000006
801,11:20:58,-3.06535528125,8.56661109375,0.0827183778125,272.53125,6641.90625,255347.275,-2.58354475,67.4375,249.9375,-84.5625,46.0,5,278,0,77.0,56641.881250000006
802,11:20:59,-3.128681806451613,8.491071225806452,0.11574275612903226,274.0967741935484,6687.741935483871,255425.84193548386,-1.927274483870968,73.41935483870968,268.64516129032256,-36.87096774193548,46.0,5,278,0,78.56693548386102,56720.44818548387
803,11:21:00,-3.143141078125,8.356365140625,0.23164338125,288.53125,7047.5,255501.878125,-1.553841,82.34375,297.8125,165.03125,46.0,5,278,0,76.03618951613316,56796.484375
804,11:21:01,-3.13640278125,8.105124640625,0.26433453125,288.65625,7048.5,255580.628125,-1.51765178125,96.9375,236.6875,291.65625,46.0,5,278,0,78.75,56875.234375
805,11:21:02,-3.129618765625,7.857043812500001,0.291136246875,283.5625,6924.15625,255660.209375,-1.58525953125,99.8125,283.46875,298.4375,46.0,5,278,0,79.58125000001746,56954.81562500002
806,11:21:03,-3.132642177419355,7.561404951612904,0.29735762258064513,280.64516129032256,6860.806451612903,255737.48064516127,-1.5889559032258065,100.0,299.0,294.96774193548384,46.0,5,278,0,77.27127016126178,57032.08689516128
807,11:21:04,-3.134920015625,7.296048875,0.296919359375,279.09375,6815.65625,255814.19375,-1.58051521875,100.0,299.0,294.46875,46.0,5,278,0,76.71310483873822,57108.80000000002
808,11:21:05,-3.137246484375,6.995425421875,0.29694594687500003,280.0,6833.9375,255892.48125,-1.56992440625,100.0,299.0,294.53125,46.0,5,278,0,78.28750000000582,57187.08750000002
809,11:21:06,-3.1342572499999997,6.74427253125,0.2980360875,283.1875,6921.875,255971.3625,-1.5638210625,100.0,299.0,296.5625,46.0,5,278,0,78.88124999997672,57265.96875
810,11:21:07,-3.1323660625,6.42678596875,0.2980095,285.0,6965.0,256051.9,-1.5583515000000001,100.0,299.0,296.5,46.0,5,278,0,80.53750000000582,57346.506250000006
811,11:21:08,-3.125959677419355,6.148589451612904,0.2988397612903226,281.80645161290323,6887.8387096774195,256130.37741935483,-1.5557172903225807,100.0,299.0,298.4516129032258,46.0,5,282,0,78.47741935483646,57424.98366935484
812,11:21:09,-3.122794734375,5.860421,0.298847053125,282.1875,6894.46875,256209.05937499998,-1.55251884375,99.625,299.0,298.46875,46.0,5,282,0,78.6819556451519,57503.665624999994
813,11:21:10,-3.1186191612903227,5.594544387096774,0.2989495677419355,281.06451612903226,6866.4838709677415,256286.10967741936,-1.550538741935484,99.29032258064517,299.0,298.7096774193548,46.0,5,282,0,77.05030241937493,57580.71592741937
814,11:21:11,-3.111454796875,5.302324328125,0.298687534375,282.5,6902.875,256363.153125,-1.54814559375,99.78125,298.34375,298.75,46.0,5,282,0,77.04344758065417,57657.75937500002
815,11:21:12,-3.10317490625,5.045558171875,0.298381725,282.90625,6917.6875,256440.621875,-1.55022775,99.15625,297.53125,298.84375,46.0,5,282,0,77.46875,57735.22812500002
816,11:21:13,-3.099441984375,4.735289625,0.298169025,281.625,6886.8125,256520.23125,-1.5496756875,100.0,298.90625,296.96875,46.0,5,282,0,79.609375,57814.83750000002
817,11:21:14,-3.089128359375,4.45847615625,0.29818231875,281.0625,6870.1875,256597.675,-1.55037871875,99.46875,296.96875,298.9375,46.0,5,282,0,77.44374999997672,57892.28125
818,11:21:15,-3.0853453437500002,4.174685515625,0.2984349,281.5,6888.5,256677.1,-1.551114,100.0,299.0,297.5,46.0,5,282,0,79.42500000001746,57971.70625000002
819,11:21:16,-3.079254765625,3.8998409375,0.29924591562499997,281.71875,6881.0625,256756.853125,-1.54939371875,100.0,299.0,298.96875,46.0,5,282,0,79.75312499998836,58051.459375000006
820,11:21:17,-3.0725704193548387,3.6040346290322582,0.2992652161290323,282.0967741935484,6894.193548387097,256836.87741935483,-1.5489042903225807,100.0,299.0,299.0,46.0,5,282,0,80.02429435483646,58131.48366935484
821,11:21:18,-3.068903921875,3.306841390625,0.298461534375,281.0,6859.1875,256913.428125,-1.546251,98.84375,299.0,297.40625,46.0,5,282,0,76.55070564517519,58208.03437500002
822,11:21:19,-3.061164953125,3.048716109375,0.2990731,281.4375,6881.03125,256991.31875,-1.54585859375,98.0,299.0,299.0,46.0,5,282,0,77.890625,58285.92500000002
823,11:21:20,-3.053584703125,2.75355221875,0.2990731,282.3125,6900.625,257069.296875,-1.5468893750000001,98.71875,299.0,299.0,46.0,5,282,0,77.97812499999418,58363.90312500001
824,11:21:21,-3.04671796875,2.4784305,0.2990731,283.4375,6926.75,257147.815625,-1.547407875,99.0,299.0,299.0,46.0,5,282,0,78.51874999998836,58442.421875
825,11:21:22,-3.039152421875,2.1674967187500003,0.29932568125,283.03125,6916.84375,257225.521875,-1.5476636875,98.9375,299.0,299.0,46.0,5,282,0,77.70625000001746,58520.12812500002
826,11:21:23,-3.0331935,1.9188575,0.2926916870967742,278.35483870967744,6790.354838709677,257302.40322580645,-1.5500983548387095,97.48387096774194,285.5806451612903,299.0,46.0,5,282,0,76.88135080644861,58597.009475806466
827,11:21:24,-3.058555171875,1.677398890625,0.17729541875,275.875,6735.34375,257379.99062499998,-1.7871034375000001,80.75,55.28125,299.0,46.0,5,200,0,77.58739919352229,58674.59687499999
828,11:21:25,-3.11976296875,1.5590475156249999,0.12119263749999999,274.4375,6700.8125,257458.56875,-2.29720896875,68.34375,-44.59375,287.09375,46.0,5,196,0,78.5781250000291,58753.17500000002
829,11:21:26,-3.2032868870967746,1.503124370967742,0.12135564838709677,277.61290322580646,6781.677419354839,257533.38709677418,-2.9039817096774194,89.90322580645162,-37.70967741935484,280.38709677419354,46.0,5,196,0,74.81834677417646,58827.993346774194
830,11:21:27,-3.36454609375,1.4884161249999999,0.23741321875000002,284.875,6965.1875,257609.80000000002,0.15992059374999995,95.375,231.3125,243.625,46.0,5,264,0,76.41290322583518,58904.40625000003
831,11:21:28,-3.6441714375,1.485321453125,0.287865803125,286.625,7001.5625,257691.421875,-3.107124375,97.96875,299.0,276.25,46.0,5,264,0,81.62187499998254,58986.02812500001
832,11:21:29,-3.8914395,1.4758233548387096,0.2984967064516129,280.35483870967744,6855.258064516129,257768.60322580647,-3.092654741935484,99.12903225806451,298.61290322580646,298.03225806451616,46.0,5,260,0,77.18135080646607,59063.20947580648
833,11:21:30,-4.193968078125,1.46500925,0.28718778749999996,277.25,6772.53125,257845.7,-3.09500634375,100.0,285.5,288.3125,46.0,5,260,0,77.09677419354557,59140.30625000002
834,11:21:31,-4.388314625,1.457173296875,0.11268416437499999,257.40625,6274.53125,257919.5625,-3.09811234375,100.0,112.59375,113.125,46.0,5,260,0,73.86249999998836,59214.16875000001
835,11:21:32,-4.4877639375000005,1.454039171875,0.09891107499999999,257.0,6272.5,257994.34999999998,-3.0997415,100.0,98.5,100.0,46.0,5,260,0,74.78749999997672,59288.95624999999
836,11:21:33,-4.532204859375,1.4508909843750002,0.003097618125,224.15625,5443.75,258061.06562500002,-3.1003171562499996,100.0,3.09375,3.125,46.96875,5,260,1,66.71562500004075,59355.67187500003
837,11:21:34,-4.533294,1.450719,0.0,222.48387096774192,5401.193548387097,258123.10967741936,-3.100322,100.0,0.0,0.0,47.0,5,260,0,62.044052419340005,59417.71592741937
838,11:21:35,-4.533294,1.450719,0.0,222.1875,5395.5,258184.28125,-3.100322,100.0,0.0,0.0,47.0,5,260,0,61.17157258064253,59478.88750000001
839,11:21:36,-4.533294,1.450719,0.0,223.21875,5413.65625,258245.078125,-3.100322,100.0,0.0,0.0,47.0,5,260,0,60.796875,59539.68437500001
840,11:21:37,-4.533923032258064,1.4509286774193548,0.0,223.6451612903226,5422.4838709677415,258306.8193548387,-3.100322,100.0,0.0,0.0,47.0,5,260,0,61.74122983869165,59601.4256048387
841,11:21:38,-4.537194,1.452019,0.0,224.0,5431.0,258369.05625,-3.100322,100.0,0.0,0.0,47.0,5,260,0,62.23689516130253,59663.662500000006
842,11:21:39,-4.537194,1.452019,0.0,222.96774193548387,5412.419354838709,258430.3806451613,-3.100322,100.0,0.0,0.0,47.0,5,260,0,61.32439516129671,59724.9868951613
843,11:21:40,-4.537194,1.452019,0.0,222.9375,5405.5,258494.534375,-3.100322,100.0,0.0,0.0,47.0,5,260,0,64.15372983869747,59789.140625
844,11:21:41,-4.5347565,1.452019,0.0,231.71875,5628.4375,258556.85624999998,-3.100322,100.0,0.0,0.0,47.0,6,262,0,62.32187499999418,59851.462499999994
845,11:21:42,-4.535522709677419,1.4486541612903225,0.0001372336451612903,256.48387096774195,6254.193548387097,258622.88709677418,-3.0482555483870963,99.35483870967742,32.25806451612903,0.0,46.12903225806452,6,262,0,66.03084677419974,59917.493346774194
846,11:21:43,-4.53694353125,1.4377425625,0.0004254243,265.0,6468.0,258695.9375,-2.76397753125,97.5,100.0,0.0,46.0,6,262,0,73.05040322581772,59990.54375000001
847,11:21:44,-4.5340301875,1.43315046875,0.0004254243,265.25,6474.1875,258770.234375,-2.436216125,97.125,100.0,0.0,46.0,6,262,0,74.296875,60064.84062500001
848,11:21:45,-4.5311069687500005,1.4372234375000001,0.0004254243,265.25,6474.1875,258843.4125,-2.067729,93.84375,100.0,0.0,46.0,6,262,0,73.17812500000582,60138.01875000002
849,11:21:46,-4.5106455781250006,1.465725921875,0.0004254243,265.25,6474.1875,258916.71875,-1.71986915625,87.78125,100.0,0.0,46.0,6,262,0,73.30624999999418,60211.32500000001
850,11:21:47,-4.493120419354839,1.4551975483870967,0.0004254243,264.83870967741933,6463.870967741936,258988.8612903226,-1.4291239032258065,71.51612903225806,100.0,0.0,46.0,6,262,0,72.14254032258759,60283.4675403226
851,11:21:48,-4.447579531250001,1.4377046875,0.0004254243,264.125,6439.75,259064.14375,-1.0932409375,56.0,100.0,0.0,46.0,6,262,0,75.28245967740077,60358.75
852,11:21:49,-4.402355968749999,1.44090540625,1.3294509375e-05,232.5625,5643.0625,259135.215625,-0.8738853875,58.0,3.125,0.0,46.96875,6,262,0,71.07187500002328,60429.82187500002
853,11:21:50,-4.389881161290322,1.438811,0.0,231.61290322580646,5621.548387096775,259198.45483870967,-0.8700131,66.41935483870968,0.0,0.0,47.0,6,262,0,63.23921370966127,60493.061088709685
854,11:21:51,-4.39022409375,1.437154875,0.0281311596875,258.59375,6303.03125,259266.53125,-0.825949303125,70.0,71.625,-15.1875,46.15625,6,262,0,68.07641129032709,60561.13750000001
855,11:21:52,-4.37625515625,1.39983684375,0.07853060906249999,266.125,6492.03125,259339.915625,-0.55098208125,63.53125,167.65625,-10.84375,46.0,6,262,0,73.38437499999418,60634.521875000006
856,11:21:53,-4.354970693548387,1.3673556935483873,0.13259505806451613,272.6774193548387,6650.967741935484,259411.61290322582,-0.26525061935483873,51.354838709677416,225.3548387096774,39.645161290322584,46.0,6,262,0,71.69727822582354,60706.21915322583
857,11:21:54,-4.23207775,1.363414703125,0.2435552125,284.5,6955.75,259490.5,0.005042215000000003,39.0,297.125,189.875,46.0,6,262,0,78.88709677418228,60785.10625000001
858,11:21:55,-4.026876953125,1.38705390625,0.27812094375,279.65625,6825.65625,259568.984375,0.10213220437500001,37.90625,276.15625,280.3125,46.03125,6,266,0,78.484375,60863.59062500001
859,11:21:56,-3.824329,1.4586315,0.0,236.38709677419354,5750.225806451613,259642.23548387096,0.1331418806451613,20.35483870967742,0.0,0.0,47.0,6,266,0,73.25110887095798,60936.84173387097
860,11:21:57,-3.757825875,1.4604993125,0.0,233.15625,5669.96875,259707.38125,0.149875078125,37.03125,0.0,0.0,47.0,6,266,0,65.14576612904784,61001.98750000002
861,11:21:58,-3.7330446250000002,1.4638102499999999,0.0,224.6875,5446.4375,259771.171875,0.1460546,91.21875,0.0,0.0,47.0,6,266,0,63.79062499999418,61065.77812500001
862,11:21:59,-3.7222379838709676,1.463903741935484,0.04582228064516129,236.7741935483871,5757.322580645161,259833.05483870968,0.13792199677419356,97.29032258064517,36.87096774193548,54.87096774193548,46.70967741935484,6,266,0,61.882963709678734,61127.66108870969
863,11:22:00,-3.588365328125,1.4689040625,0.24924526875,284.71875,6959.5625,259907.94999999998,0.066650338125,97.46875,224.0,274.40625,46.0,6,266,0,74.8951612903038,61202.556249999994
864,11:22:01,-3.357418328125,1.4740970625,0.25755433437499997,274.875,6714.28125,259986.27812499998,-0.009402314375000002,98.1875,220.1875,294.125,46.0,6,206,0,78.328125,61280.884374999994
865,11:22:02,-3.178510629032258,1.4625055483870968,0.10619131290322581,276.2903225806452,6746.064516129032,260061.02258064516,-0.3497820258064516,98.90322580645162,-60.774193548387096,272.7096774193548,46.0,6,206,0,74.744455645181,61355.628830645175
866,11:22:03,-3.1040509375,1.40677446875,0.118214703125,275.84375,6741.84375,260136.10625,-0.9357817500000001,95.0625,-42.65625,279.40625,46.0,6,210,0,75.0836693548481,61430.71250000002
867,11:22:04,-3.07436178125,1.278055359375,0.2030070625,278.84375,6819.0625,260215.053125,-1.424450625,83.15625,106.5625,299.0,46.0,6,210,0,78.94687499999418,61509.65937500002
868,11:22:05,-3.072038328125,1.056435390625,0.26316462500000004,285.5625,6984.0625,260295.396875,-1.5613590312499999,66.6875,261.15625,264.3125,46.0,6,22,0,80.34375,61590.00312500002
869,11:22:06,-3.048740451612903,0.7959347967741935,0.2881767290322581,284.96774193548384,6957.5161290322585,260373.53870967744,-1.515496,87.2258064516129,297.06451612903226,278.93548387096774,46.0,6,22,0,78.14183467742987,61668.14495967745
870,11:22:07,-3.0277452727272727,0.5349902696969697,0.2779178666666667,279.1818181818182,6823.272727272727,260452.04545454544,-1.5315867878787879,89.48484848484848,256.27272727272725,299.0,46.0,6,26,0,78.50674486800563,61746.65170454545
871,11:22:08,-3.0363131612903227,0.2792960919354839,0.21909334838709676,279.1290322580645,6817.548387096775,260529.7709677419,-1.6820020322580644,86.29032258064517,138.48387096774192,299.0,46.0,6,26,0,77.725513196463,61824.377217741916
872,11:22:09,-3.097591296875,0.10893511625,0.1388743184375,275.03125,6718.03125,260607.2125,-2.1261838125,78.375,-14.4375,292.21875,46.0,6,26,0,77.44153225808986,61901.818750000006
873,11:22:10,-3.1679499354838714,0.04155178516129032,0.09802591677419356,275.4516129032258,6729.709677419355,260682.14516129033,-2.664087258064516,83.48387096774194,-71.45161290322581,267.51612903225805,46.0,6,26,0,74.93266129033873,61976.751411290345
874,11:22:11,-3.310793121212121,0.018274555606060606,0.21655368181818185,274.2121212121212,6695.333333333333,260758.39696969697,-0.042498575757575825,92.96969696969697,170.6969696969697,262.1818181818182,46.0,6,222,0,76.25180840663961,62053.003219696984
875,11:22:12,-3.5602489677419356,0.009298439516129032,0.2879296935483871,284.258064516129,6953.5161290322585,260837.3129032258,-3.1012693870967745,96.54838709677419,299.0,276.61290322580646,46.0,6,222,0,78.91593352882774,62131.91915322581
876,11:22:13,-3.870131109375,-0.00354171925,0.296999128125,285.28125,6979.84375,260917.271875,-3.08650509375,98.46875,294.59375,299.0,46.0,6,226,0,79.95897177420557,62211.87812500002
877,11:22:14,-4.125037046875001,-0.01218363984375,0.2973580625,274.34375,6699.625,260996.23750000002,-3.09163828125,99.40625,296.21875,298.59375,46.0,6,226,0,78.96562500001164,62290.84375000003
878,11:22:15,-4.314832125,-0.02251352,0.12399780468749999,256.59375,6253.09375,261068.528125,-3.0957120000000002,99.125,123.5625,124.75,46.0,6,226,0,72.29062499999418,62363.13437500002
879,11:22:16,-4.4100745625,-0.0257561421875,0.0745289684375,255.0625,6222.71875,261139.421875,-3.0978049687499998,98.71875,74.09375,75.53125,46.0,6,226,0,70.89374999998836,62434.02812500001
